idbuildings,building_name,purpose_built,off_street,footprint_type,idcongregation,congregation_name,rite,id_path,id_parent,access_type,node_desc,esc,screen_type,year,city,state,country,region,lat,lon
142,Dritt Sjoel,TRUE,FALSE,rectangular basilica,46,High German Congregation,ashkenazi,0,,women,public,,,1778,Amsterdam,NULL,Netherlands,Western Europe,52.367259,4.903681
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,0,,men,public,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,1,0,men,threshold,e134a,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,2,1,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,3,2,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,4,2,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,5,2,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,5,3,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,5,4,men,prayer,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,6,5,men,arc,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,0,,women,public,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,1,0,women,circulation,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,2,1,women,circulation,,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,3,2,women,threshold,e134b,,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,4,3,women,prayer,,unknown,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,5,4,women,prayer,,unknown,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
134,Honen Dalim Synagogue II,TRUE,,rectangular basilica,21,Honen Dalim,sephardic,6,4,women,prayer,,unknown,1773,Orangjestad,NULL,St. Eustatius,Caribbean,17.482597,-62.981295
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,0,,men,public,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,1,0,men,threshold,e11a,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,2,1,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,3,2,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,4,3,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,5,2,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,5,3,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,5,4,men,prayer,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,6,5,men,arc,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,0,,women,public,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,1,0,women,threshold,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,2,1,women,circulation,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,3,2,women,threshold,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,4,2,women,threshold,,,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,5,3,women,prayer,,unknown,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
11,Nieuwe Ashkenazic Synagogue,TRUE,FALSE,modified square basilica,46,High German Congregation,ashkenazi,6,4,women,prayer,,unknown,1752,Amsterdam,NULL,Netherlands,Western Europe,52.367077,4.904008
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,0,,men,public,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,1,0,men,threshold,e14a,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,2,1,men,circulation,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,3,2,men,threshold,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,4,3,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,5,4,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,6,4,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,7,4,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,7,5,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,7,6,men,prayer,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,8,7,men,arc,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,0,,women,public,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,1,0,women,threshold,e14a,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,2,1,women,circulation,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,3,2,women,circulation,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,4,2,women,circulation,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,5,3,women,threshold,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,6,4,women,threshold,,,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,7,5,women,prayer,,seated height,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
14,Beth Elohim Synagogue,TRUE,,rectangular basilica with appendage,27,Beth Elohim,sephardic,8,6,women,prayer,,seated height,1794,Charleston,South Carolina,United States,North America,32.7823,-79.932732
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,0,,men,public,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,1,0,men,threshold,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,2,0,men,threshold,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,3,0,men,threshold,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,4,1,men,prayer,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,5,2,men,prayer,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,6,3,men,prayer,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,6,4,men,prayer,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,6,5,men,prayer,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,7,6,men,arc,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,0,,women,public,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,1,0,women,threshold,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,2,0,women,threshold,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,3,1,women,circulation,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,4,2,women,circulation,,,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,5,3,women,prayer,,unknown,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
100,Neve Shalom,TRUE,TRUE,rectangular basilica,18,Neve Shalom,ashkenazi,6,4,women,prayer,,unknown,1837,Paramaribo,NULL,Suriname,South America,5.828455,-55.15924
